layer,dim,rank_in_layer,mean_abs,ratio_to_median,cv_across_prompts,bos_ratio,qualifies_ratio,in_old_top_variance,selected,n_stable_candidates,cv_max,ratio_min
0,291,1,0.14895349496423715,14.617487158528158,0.07953370247375428,249.93648263046694,False,True,True,4096,0.5,50.0
0,4055,2,0.14547061462436214,14.275696194475676,0.09587488076707526,9.248033195490821,False,True,True,4096,0.5,50.0
0,2485,3,0.09596456579580362,9.417441386861613,0.0977790825564059,7.954266893530964,False,False,True,4096,0.5,50.0
0,3008,4,0.09527147755795942,9.349425470760774,0.22777788597440052,20.891929913129523,False,True,True,4096,0.5,50.0
0,2646,5,0.0946503732524393,9.288473666895905,0.1196667121521566,9.008446843276033,False,False,True,4096,0.5,50.0
1,4055,1,0.2524730451306302,16.883008988596085,0.1403845493727697,902.7522966981304,False,True,True,4096,0.5,50.0
1,291,2,0.16213616139431725,10.84213274641027,0.13737226662300722,493.17023615916384,False,True,True,4096,0.5,50.0
1,2485,3,0.13176838204418467,8.811422927598844,0.11726443062398907,192.2528039264537,False,False,True,4096,0.5,50.0
1,1039,4,0.1311135398038207,8.767633273045991,0.14063130097838342,451.3761483490652,False,False,True,4096,0.5,50.0
1,3008,5,0.11595670640581071,7.754087631510847,0.2402032125818031,198.5219170979685,False,True,True,4096,0.5,50.0
2,4055,1,0.49894838248231804,22.06936834806241,0.1330617790485632,583.306420680474,False,True,True,4096,0.5,50.0
2,291,2,0.22291148057535995,9.859768558331618,0.1342118078864719,319.29806440092295,False,True,True,4096,0.5,50.0
2,607,3,0.21396176150509652,9.463906674201105,0.13511109455742848,204.5719200490762,False,False,True,4096,0.5,50.0
2,2485,4,0.2036313239000312,9.00697317024102,0.1171663011374815,127.16632867915547,False,False,True,4096,0.5,50.0
2,1039,5,0.19971818584993023,8.833888161738047,0.1288312048268855,290.2709676372027,False,False,True,4096,0.5,50.0
3,4055,1,0.677449458500484,20.60942792177003,0.18275449376477113,387.8816385567753,False,True,True,4096,0.5,50.0
3,2485,2,0.3002335340728743,9.133731383990424,0.104037568111166,86.98816158810034,False,False,True,4096,0.5,50.0
3,607,3,0.29812064671439664,9.069452936092995,0.15135952968247693,140.70216300588908,False,False,True,4096,0.5,50.0
3,291,4,0.2510496640742612,7.637455298843329,0.17316649537606096,213.90531538057462,False,False,True,4096,0.5,50.0
3,1656,5,0.2376500964516711,7.229812456066657,0.16570950197434317,85.08678100693967,False,False,True,4096,0.5,50.0
