model_name,target,kind,n_population_dev,n_population_test,caveat,n,prevalence,auroc,avg_precision,brier,brier_constant,brier_skill,cal_slope,cal_intercept,cal_in_large,ece,predictor,features,phase,n_folds,n_seeds,fold_stat_mean,fold_stat_sd,fold_stat,n_train,train_prevalence,auroc_lo,auroc_hi,target_mean,spearman,pearson,r2,rmse,mae,spearman_lo,spearman_hi,note
gemma-2-2b-it,new_error,binary,120,221,,221.0,0.06787330316742081,0.6498381877022654,0.21865531407561642,0.06109431421307042,0.06350553041729512,0.03796860192144824,1.0668112074867824,0.036761185432967386,0.007682561739486102,0.024249131835766234,4_baseline_plus_audit,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre,test,,100.0,,,,120.0,0.08333333333333333,0.4965284360189573,0.7962421554560342,,,,,,,,,
gemma-2-2b-it,new_error,binary,120,221,,221.0,0.06787330316742081,0.594822006472492,0.1774667746628928,0.06243361540336738,0.06350553041729512,0.016879081347469738,0.6869246597953271,-0.8727175795924863,0.008769947171897732,0.03159183846522304,2b_baseline_plus_energy,margin_pre+entropy_pre+n_tokens+benchmark+planned_energy,test,,100.0,,,,120.0,0.08333333333333333,0.4356786543150064,0.7562856838003505,,,,,,,,,
gemma-2-2b-it,new_error,binary,120,221,,221.0,0.06787330316742081,0.5957928802588996,0.17761455008625876,0.0624276372859108,0.06350553041729512,0.016973216730912677,0.6881840857395066,-0.8698510655152842,0.008795846294883516,0.03160543382313613,4b_baseline_audit_energy,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre+planned_energy,test,,100.0,,,,120.0,0.08333333333333333,0.43689587852049033,0.7570214749250558,,,,,,,,,
gemma-2-2b-it,prob_loss,continuous,249,406,,249.0,,,,,,,,,,,1_base_rate,constant (AUROC 0.5 by definition),dev_cv,5.0,99.0,,,spearman,,,,,-0.09673038554216867,,,-0.019852729649436185,0.29010269351613016,0.19448611895400694,,,
gemma-2-2b-it,prob_loss,continuous,249,406,,249.0,,,,,,,,,,,2_baseline,margin_pre+entropy_pre+n_tokens+benchmark,dev_cv,5.0,99.0,0.27444657863145255,0.13552683018028386,spearman,,,,,-0.09673038554216867,0.22921812250997559,0.3314422687156289,0.10031028585808355,0.27247672298012127,0.17639196599396814,,,
gemma-2-2b-it,prob_loss,continuous,249,406,,249.0,,,,,,,,,,,3_audit_only,audit_pre,dev_cv,5.0,99.0,0.037958963850598,0.15141419484690552,spearman,,,,,-0.09673038554216867,-0.023435609802448812,-0.075469059773434,-0.017070600029542415,0.2897067272830557,0.19489578836690183,,,
gemma-2-2b-it,prob_loss,continuous,249,406,,249.0,,,,,,,,,,,4_baseline_plus_audit,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre,dev_cv,5.0,99.0,0.3066206482593037,0.15963451598211986,spearman,,,,,-0.09673038554216867,0.2802321337863149,0.36494105740352273,0.12405810776100357,0.26885658525832384,0.17702250267510752,,,
gemma-2-2b-it,prob_loss,continuous,249,406,,249.0,,,,,,,,,,,2b_baseline_plus_energy,margin_pre+entropy_pre+n_tokens+benchmark+planned_energy,dev_cv,5.0,99.0,0.2632581032412965,0.12904511167035454,spearman,,,,,-0.09673038554216867,0.23053565119926,0.3306057504037624,0.09856935380093068,0.27274022171672097,0.17758729971579632,,,
gemma-2-2b-it,prob_loss,continuous,249,406,,249.0,,,,,,,,,,,4b_baseline_audit_energy,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre+planned_energy,dev_cv,5.0,99.0,0.29203841536614644,0.1635179569035902,spearman,,,,,-0.09673038554216867,0.2696670305740704,0.36374409502773386,0.12209656334910923,0.26915744951815246,0.17796269385401367,,,
gemma-2-2b-it,prob_loss,continuous,249,406,,406.0,,,,,,,,,,,1_base_rate,constant (AUROC 0.5 by definition),test,,159.0,,,,249.0,-0.09673038554216867,,,-0.07842079310344828,,,-0.004263336032707565,0.2810138329845747,0.18282782817971394,,,
gemma-2-2b-it,prob_loss,continuous,249,406,,406.0,,,,,,,,,,,2_baseline,margin_pre+entropy_pre+n_tokens+benchmark,test,,159.0,,,,249.0,-0.09673038554216867,,,-0.07842079310344828,0.301959611586231,0.43965305148497213,0.1874569616617765,0.25277090406876646,0.1578422253021138,0.1865858418235767,0.4103563599182314,
gemma-2-2b-it,prob_loss,continuous,249,406,,406.0,,,,,,,,,,,3_audit_only,audit_pre,test,,159.0,,,,249.0,-0.09673038554216867,,,-0.07842079310344828,0.034835847090536366,-0.01710379119717048,-0.008296021740590076,0.2815774825052431,0.1826381692624297,-0.06414227670529946,0.13675190474859536,
gemma-2-2b-it,prob_loss,continuous,249,406,,406.0,,,,,,,,,,,4_baseline_plus_audit,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre,test,,159.0,,,,249.0,-0.09673038554216867,,,-0.07842079310344828,0.31408556025142415,0.44808932239017923,0.19606531922829695,0.2514283682754158,0.15921110243332726,0.2001714261558969,0.4253126314560548,
gemma-2-2b-it,prob_loss,continuous,249,406,,406.0,,,,,,,,,,,2b_baseline_plus_energy,margin_pre+entropy_pre+n_tokens+benchmark+planned_energy,test,,159.0,,,,249.0,-0.09673038554216867,,,-0.07842079310344828,0.3106806117974004,0.43625272056189074,0.18491466722785943,0.25316603156307654,0.15783481101436755,0.19515852352168223,0.4207552758095375,
gemma-2-2b-it,prob_loss,continuous,249,406,,406.0,,,,,,,,,,,4b_baseline_audit_energy,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre+planned_energy,test,,159.0,,,,249.0,-0.09673038554216867,,,-0.07842079310344828,0.31892876725248687,0.4442640789597484,0.19242601953478589,0.25199681618374276,0.15956322303672596,0.2014892566718885,0.42942143687037904,
gemma-2-2b-it,audit_cross,binary,68,122,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,68.0,0.47058823529411764,0.5,0.47058823529411764,0.2728943429223541,0.24913504496448777,-0.09536714500062815,,,0.001556178026766275,0.16837846249610955,1_base_rate,constant (AUROC 0.5 by definition),dev_cv,5.0,34.0,0.5,0.0,auroc,,,,,,,,,,,,,
gemma-2-2b-it,audit_cross,binary,68,122,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,68.0,0.47058823529411764,0.5512152777777778,0.47282747784428325,0.28484228203692696,0.24913504496448777,-0.1433248264110294,-0.026504334777649893,-0.12370009948838907,-0.0013346498408123297,0.30001708231587804,2_baseline,margin_pre+entropy_pre+n_tokens+benchmark,dev_cv,5.0,34.0,0.625,0.3330728148618557,auroc,,,,,,,,,,,,,
gemma-2-2b-it,audit_cross,binary,68,122,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,68.0,0.47058823529411764,0.8420138888888888,0.8651885593981182,0.1906939932523983,0.24913504496448777,0.2345757969153628,0.9717103597008716,-0.01972815188267519,0.0018436156270509318,0.18417465142695028,3_audit_only,audit_pre,dev_cv,5.0,34.0,0.9433333333333334,0.07859884081701063,auroc,,,,,,,,,,,,,
gemma-2-2b-it,audit_cross,binary,68,122,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,68.0,0.47058823529411764,0.6944444444444444,0.7007981732880622,0.23967023803150792,0.24913504496448777,0.03799066861239453,0.3812736557380308,-0.11704249367621493,-0.011767074284420642,0.18861225374633092,4_baseline_plus_audit,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre,dev_cv,5.0,34.0,0.7883333333333333,0.32920780333670374,auroc,,,,,,,,,,,,,
gemma-2-2b-it,audit_cross,binary,68,122,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,68.0,0.47058823529411764,0.6180555555555556,0.5223903624611042,0.269920451856581,0.24913504496448777,-0.08343028133619668,0.2686591496209474,-0.010319742160632677,-0.006405177177119026,0.26307946158368806,2b_baseline_plus_energy,margin_pre+entropy_pre+n_tokens+benchmark+planned_energy,dev_cv,5.0,34.0,0.675,0.35978388574871506,auroc,,,,,,,,,,,,,
gemma-2-2b-it,audit_cross,binary,68,122,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,68.0,0.47058823529411764,0.7491319444444444,0.7337139885460755,0.20916899243812911,0.24913504496448777,0.16041923179477013,0.4863472410025052,-0.0010836808704646412,-0.011826710627431236,0.15726306109728538,4b_baseline_audit_energy,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre+planned_energy,dev_cv,5.0,34.0,0.8066666666666666,0.31012542265634685,auroc,,,,,,,,,,,,,
gemma-2-2b-it,audit_cross,binary,68,122,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,122.0,0.639344262295082,0.5,0.639344262295082,0.2590617732145896,0.2590617732145896,0.0,,,-0.16875602700096437,0.16875602700096437,1_base_rate,constant (AUROC 0.5 by definition),test,,59.0,0.5,0.0,,68.0,0.47058823529411764,,,,,,,,,,,
gemma-2-2b-it,audit_cross,binary,68,122,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,122.0,0.639344262295082,0.622960372960373,0.706537878640616,0.25056819670007796,0.2590617732145896,0.032785912059191125,0.5158253367687112,0.6937958710079081,-0.1601942641383019,0.17791766136636097,2_baseline,margin_pre+entropy_pre+n_tokens+benchmark,test,,59.0,,,,68.0,0.47058823529411764,0.4545413888437144,0.7677583274689185,,,,,,,,,
gemma-2-2b-it,audit_cross,binary,68,122,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,122.0,0.639344262295082,0.6746794871794872,0.8181970714745019,0.2487940051802289,0.2590617732145896,0.03963443894848806,0.7456669057837617,0.8167553574850154,-0.18991444861557394,0.20128887821613783,3_audit_only,audit_pre,test,,59.0,,,,68.0,0.47058823529411764,0.5426704939321918,0.7995998632010943,,,,,,,,,
gemma-2-2b-it,audit_cross,binary,68,122,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,122.0,0.639344262295082,0.7243589743589743,0.8364797669124304,0.2382865410481796,0.2590617732145896,0.08019412477811305,0.6236474300996431,0.7702365116653679,-0.16844501829704223,0.19744294341609211,4_baseline_plus_audit,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre,test,,59.0,,,,68.0,0.47058823529411764,0.5860021174708651,0.840861466389054,,,,,,,,,
gemma-2-2b-it,audit_cross,binary,68,122,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,122.0,0.639344262295082,0.6238344988344988,0.7356121741786309,0.25382668481718657,0.2590617732145896,0.02020787680267533,0.33502997465643736,0.6269736074877631,-0.13227433438805536,0.19368480889183612,2b_baseline_plus_energy,margin_pre+entropy_pre+n_tokens+benchmark+planned_energy,test,,59.0,,,,68.0,0.47058823529411764,0.4573154233977405,0.7730589524280765,,,,,,,,,
gemma-2-2b-it,audit_cross,binary,68,122,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,122.0,0.639344262295082,0.7042540792540792,0.8134015849234429,0.24194273467935282,0.2590617732145896,0.06608091314597975,0.4010515977812844,0.6946513649010532,-0.15429258245329913,0.18672943900016611,4b_baseline_audit_energy,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre+planned_energy,test,,59.0,,,,68.0,0.47058823529411764,0.5635810138935139,0.8276373970640886,,,,,,,,,
phi-4-mini-instruct,new_error,binary,171,276,,171.0,0.0935672514619883,0.5,0.0935672514619883,0.08694812429674117,0.08481242251476083,-0.02518147364094747,,,-0.00019993270710769173,0.06653365021255009,1_base_rate,constant (AUROC 0.5 by definition),dev_cv,5.0,81.0,0.5,0.0,auroc,,,,,,,,,,,,,
phi-4-mini-instruct,new_error,binary,171,276,,171.0,0.0935672514619883,0.7588709677419355,0.1785431760815962,0.08482315802968707,0.08481242251476083,-0.0001265795105001022,0.7504455867165495,-0.4834908128086616,0.0023896261408827973,0.04314823138447524,2_baseline,margin_pre+entropy_pre+n_tokens+benchmark,dev_cv,5.0,81.0,0.8009597247990106,0.05940560065439434,auroc,,,,,,,,,,,,,
phi-4-mini-instruct,new_error,binary,171,276,,171.0,0.0935672514619883,0.49112903225806454,0.09348679483379031,0.08754222128869654,0.08481242251476083,-0.03218630824347235,-2.900473561510541,-9.112505027542086,0.00029627478516698613,0.08248900512921453,3_audit_only,audit_pre,dev_cv,5.0,81.0,0.4694014764996908,0.12974211767484445,auroc,,,,,,,,,,,,,
phi-4-mini-instruct,new_error,binary,171,276,,171.0,0.0935672514619883,0.75,0.17093297036423571,0.08561826588697455,0.08481242251476083,-0.009501478065591984,0.7168172331768629,-0.5632684478870652,0.00418867995959836,0.04371127928231179,4_baseline_plus_audit,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre,dev_cv,5.0,81.0,0.7951476499690786,0.05948467661413788,auroc,,,,,,,,,,,,,
phi-4-mini-instruct,new_error,binary,171,276,,171.0,0.0935672514619883,0.7661290322580645,0.18856487924879486,0.08808499616339814,0.08481242251476083,-0.03858601784505988,0.6614349834257189,-0.6521002930980015,0.0019415600666983085,0.0707542492518634,2b_baseline_plus_energy,margin_pre+entropy_pre+n_tokens+benchmark+planned_energy,dev_cv,5.0,81.0,0.8021038188002473,0.0761304324322122,auroc,,,,,,,,,,,,,
phi-4-mini-instruct,new_error,binary,171,276,,171.0,0.0935672514619883,0.7620967741935484,0.1867535357164779,0.0886036191718294,0.08481242251476083,-0.04470095941910812,0.6418624623981244,-0.6998553160980715,0.0031236275470508945,0.07549615280859645,4b_baseline_audit_energy,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre+planned_energy,dev_cv,5.0,81.0,0.798332560296846,0.08211211017859024,auroc,,,,,,,,,,,,,
phi-4-mini-instruct,new_error,binary,171,276,,276.0,0.036231884057971016,0.5,0.036231884057971016,0.03820647899093441,0.03820647899093441,0.0,,,0.05733536740401728,0.05733536740401728,1_base_rate,constant (AUROC 0.5 by definition),test,,118.0,0.5,0.0,,171.0,0.0935672514619883,,,,,,,,,,,
phi-4-mini-instruct,new_error,binary,171,276,,276.0,0.036231884057971016,0.7041353383458646,0.06970160798243813,0.040514111090416166,0.03820647899093441,-0.06039897316968945,0.5483135549758062,-1.763690858546869,0.038756858545661084,0.038756858545661084,2_baseline,margin_pre+entropy_pre+n_tokens+benchmark,test,,118.0,,,,171.0,0.0935672514619883,0.5558654058517943,0.8553855421686747,,,,,,,,,
phi-4-mini-instruct,new_error,binary,171,276,,276.0,0.036231884057971016,0.5701127819548872,0.06169626213190291,0.038594831424760806,0.03820647899093441,-0.010164570096044212,-2.4426015444414095,-8.819600710787844,0.0588892854492657,0.058889285449265694,3_audit_only,audit_pre,test,,118.0,,,,171.0,0.0935672514619883,0.38071382397752673,0.7887265066394278,,,,,,,,,
phi-4-mini-instruct,new_error,binary,171,276,,276.0,0.036231884057971016,0.6951127819548872,0.06811354193421808,0.04049420814339921,0.03820647899093441,-0.059878041967898366,0.5370816307526596,-1.7964402090976836,0.039251461316158524,0.03925146131615853,4_baseline_plus_audit,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre,test,,118.0,,,,171.0,0.0935672514619883,0.5395398714973478,0.8502008058440068,,,,,,,,,
phi-4-mini-instruct,new_error,binary,171,276,,276.0,0.036231884057971016,0.6981203007518797,0.06507840910325635,0.04107377806266966,0.03820647899093441,-0.07504745654305367,0.5317814759131205,-1.8051598786789447,0.03907094279599103,0.039070942795991034,2b_baseline_plus_energy,margin_pre+entropy_pre+n_tokens+benchmark+planned_energy,test,,118.0,,,,171.0,0.0935672514619883,0.5555392156862745,0.8389047496157312,,,,,,,,,
phi-4-mini-instruct,new_error,binary,171,276,,276.0,0.036231884057971016,0.6909774436090226,0.06422378589805362,0.04094980656689899,0.03820647899093441,-0.07180267976579335,0.5245033394505502,-1.8270709448859075,0.03935465935748824,0.039354659357488254,4b_baseline_audit_energy,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre+planned_energy,test,,118.0,,,,171.0,0.0935672514619883,0.537553590308938,0.8367696455905782,,,,,,,,,
phi-4-mini-instruct,prob_loss,continuous,247,408,,247.0,,,,,,,,,,,1_base_rate,constant (AUROC 0.5 by definition),dev_cv,5.0,100.0,,,spearman,,,,,-0.10505608906882591,,,-0.014555350475379036,0.21793671770274464,0.1631188413446618,,,
phi-4-mini-instruct,prob_loss,continuous,247,408,,247.0,,,,,,,,,,,2_baseline,margin_pre+entropy_pre+n_tokens+benchmark,dev_cv,5.0,100.0,0.4617082833133253,0.11493802984688728,spearman,,,,,-0.10505608906882591,0.4404362977285251,0.5865953753561909,0.3418531083783998,0.17553104981651851,0.112815191724746,,,
phi-4-mini-instruct,prob_loss,continuous,247,408,,247.0,,,,,,,,,,,3_audit_only,audit_pre,dev_cv,5.0,100.0,0.10758860162322474,0.13664675120579278,spearman,,,,,-0.10505608906882591,-0.016829470870949142,-0.01932331137171797,-0.027648739030441183,0.21933850542559155,0.16507940317237732,,,
phi-4-mini-instruct,prob_loss,continuous,247,408,,247.0,,,,,,,,,,,4_baseline_plus_audit,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre,dev_cv,5.0,100.0,0.4548343337334934,0.11215480483441588,spearman,,,,,-0.10505608906882591,0.43778926982165206,0.584673830271449,0.3392846502968838,0.1758732265735296,0.11317796921982817,,,
phi-4-mini-instruct,prob_loss,continuous,247,408,,247.0,,,,,,,,,,,2b_baseline_plus_energy,margin_pre+entropy_pre+n_tokens+benchmark+planned_energy,dev_cv,5.0,100.0,0.47011404561824727,0.11126182060306353,spearman,,,,,-0.10505608906882591,0.4469511398783832,0.586861446114553,0.3420523391583412,0.17550447988556656,0.11310658607668601,,,
phi-4-mini-instruct,prob_loss,continuous,247,408,,247.0,,,,,,,,,,,4b_baseline_audit_energy,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre+planned_energy,dev_cv,5.0,100.0,0.4636266506602641,0.11277669154799702,spearman,,,,,-0.10505608906882591,0.44376658374132383,0.5847529503645423,0.33921745152179783,0.17588217003527473,0.11354512928464093,,,
phi-4-mini-instruct,prob_loss,continuous,247,408,,408.0,,,,,,,,,,,1_base_rate,constant (AUROC 0.5 by definition),test,,160.0,,,,247.0,-0.10505608906882591,,,-0.08102939460784313,,,-0.015512942752980763,0.19439704642153438,0.14741650384020005,,,
phi-4-mini-instruct,prob_loss,continuous,247,408,,408.0,,,,,,,,,,,2_baseline,margin_pre+entropy_pre+n_tokens+benchmark,test,,160.0,,,,247.0,-0.10505608906882591,,,-0.08102939460784313,0.5238924318458333,0.6972125806276732,0.469468504536788,0.1405084737548919,0.09697441206218627,0.4110472840577264,0.622450659467698,
phi-4-mini-instruct,prob_loss,continuous,247,408,,408.0,,,,,,,,,,,3_audit_only,audit_pre,test,,160.0,,,,247.0,-0.10505608906882591,,,-0.08102939460784313,0.10168103713822506,0.12881175653248098,-0.006001544265388015,0.1934845333741127,0.14715891895782066,-0.019700520018410564,0.2163720480928874,
phi-4-mini-instruct,prob_loss,continuous,247,408,,408.0,,,,,,,,,,,4_baseline_plus_audit,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre,test,,160.0,,,,247.0,-0.10505608906882591,,,-0.08102939460784313,0.5264421947148827,0.6963424663043599,0.46853574850464985,0.140631937274209,0.0969454130589222,0.4140941863766272,0.622965751560933,
phi-4-mini-instruct,prob_loss,continuous,247,408,,408.0,,,,,,,,,,,2b_baseline_plus_energy,margin_pre+entropy_pre+n_tokens+benchmark+planned_energy,test,,160.0,,,,247.0,-0.10505608906882591,,,-0.08102939460784313,0.5301575584187407,0.69663344253492,0.4682372228527515,0.1406714284976453,0.09693511770402309,0.41768938234951436,0.6266112284577752,
phi-4-mini-instruct,prob_loss,continuous,247,408,,408.0,,,,,,,,,,,4b_baseline_audit_energy,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre+planned_energy,test,,160.0,,,,247.0,-0.10505608906882591,,,-0.08102939460784313,0.5310761515277551,0.6957493330576122,0.4672868515936096,0.14079707700921426,0.09693425808376546,0.41874444461013677,0.6270564206960704,
phi-4-mini-instruct,audit_cross,binary,38,51,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,38.0,0.23684210526315788,0.5,0.23684210526315788,0.18863549786710965,0.18074800250713496,-0.04363807760289529,,,-0.0014148273910583598,0.0014148273910583598,1_base_rate,constant (AUROC 0.5 by definition),dev_cv,5.0,18.0,0.5,0.0,auroc,,,,,,,,,,,,,
phi-4-mini-instruct,audit_cross,binary,38,51,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,38.0,0.23684210526315788,0.2681992337164751,0.17686959718867154,0.2820305632157995,0.18074800250713496,-0.5603523098666965,-0.6175267147058242,-2.257103153396836,0.0008159537165175479,0.32347254931664965,2_baseline,margin_pre+entropy_pre+n_tokens+benchmark,dev_cv,5.0,18.0,0.2375,0.1780975856096876,auroc,,,,,,,,,,,,,
phi-4-mini-instruct,audit_cross,binary,38,51,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,38.0,0.23684210526315788,0.7950191570881227,0.6527777777777777,0.1367978452759156,0.18074800250713496,0.24315708401526848,1.3681945952668695,0.5883631496352769,-0.009040632555158218,0.08863764992506785,3_audit_only,audit_pre,dev_cv,5.0,18.0,0.8166666666666667,0.19790570145063197,auroc,,,,,,,,,,,,,
phi-4-mini-instruct,audit_cross,binary,38,51,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,38.0,0.23684210526315788,0.48659003831417624,0.406482014269065,0.20939141368743622,0.18074800250713496,-0.1584715226890021,0.21386859380391113,-0.9518959795700966,0.023610416739532986,0.1781240294360029,4_baseline_plus_audit,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre,dev_cv,5.0,18.0,0.3416666666666667,0.32521360501813096,auroc,,,,,,,,,,,,,
phi-4-mini-instruct,audit_cross,binary,38,51,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,38.0,0.23684210526315788,0.31417624521072796,0.1880541202401106,0.29571364749799556,0.18074800250713496,-0.6360548575706797,-0.3279218459919585,-1.7349267947890177,0.009662703645137188,0.3224963743628529,2b_baseline_plus_energy,margin_pre+entropy_pre+n_tokens+benchmark+planned_energy,dev_cv,5.0,18.0,0.4,0.26246692913372704,auroc,,,,,,,,,,,,,
phi-4-mini-instruct,audit_cross,binary,38,51,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,38.0,0.23684210526315788,0.47509578544061304,0.40675113512642114,0.2277603994801943,0.18074800250713496,-0.26009912320443784,0.17935776348782598,-0.9961690106274372,0.032946890514535726,0.21742933713054413,4b_baseline_audit_energy,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre+planned_energy,dev_cv,5.0,18.0,0.5,0.27988092706244444,auroc,,,,,,,,,,,,,
phi-4-mini-instruct,audit_cross,binary,38,51,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,51.0,0.4117647058823529,0.5,0.4117647058823529,0.27281244907935476,0.27281244907935476,0.0,,,-0.17492260061919504,0.17492260061919504,1_base_rate,constant (AUROC 0.5 by definition),test,,24.0,0.5,0.0,,38.0,0.23684210526315788,,,,,,,,,,,
phi-4-mini-instruct,audit_cross,binary,38,51,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,51.0,0.4117647058823529,0.692063492063492,0.6179797767359665,0.21963781176117195,0.27281244907935476,0.19491279630980307,0.7694448988597803,0.07509329177384136,-0.03430412830904711,0.16684448825720133,2_baseline,margin_pre+entropy_pre+n_tokens+benchmark,test,,24.0,,,,38.0,0.23684210526315788,0.4562766830870279,0.8679086174242424,,,,,,,,,
phi-4-mini-instruct,audit_cross,binary,38,51,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,51.0,0.4117647058823529,0.7936507936507936,0.7285333830501898,0.24292564509014544,0.27281244907935476,0.10955073381022995,2.063128715302526,2.336812335039404,-0.18346371143892945,0.22037998291358024,3_audit_only,audit_pre,test,,24.0,,,,38.0,0.23684210526315788,0.6103549760311595,0.9506708090759813,,,,,,,,,
phi-4-mini-instruct,audit_cross,binary,38,51,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,51.0,0.4117647058823529,0.8301587301587302,0.692087855232552,0.19706418081517377,0.27281244907935476,0.27765693435106986,1.3336569393853261,1.1088138616432954,-0.1358143538959341,0.16363304823357513,4_baseline_plus_audit,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre,test,,24.0,,,,38.0,0.23684210526315788,0.6650203831532613,0.9697115384615385,,,,,,,,,
phi-4-mini-instruct,audit_cross,binary,38,51,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,51.0,0.4117647058823529,0.726984126984127,0.5782157567275408,0.2088952065681992,0.27281244907935476,0.2342900506441461,0.7434599772008789,-0.056609369166154014,0.0003813881276344966,0.14831761624182432,2b_baseline_plus_energy,margin_pre+entropy_pre+n_tokens+benchmark+planned_energy,test,,24.0,,,,38.0,0.23684210526315788,0.5031723985890653,0.9027840909090908,,,,,,,,,
phi-4-mini-instruct,audit_cross,binary,38,51,predictor 3 is the score whose TAU crossing defines the target; partly mechanical,51.0,0.4117647058823529,0.8317460317460318,0.8104428232697367,0.17513729386846982,0.27281244907935476,0.35803041811509684,1.1716894268824576,0.7605112696817357,-0.10228403769136607,0.1777601601315893,4b_baseline_audit_energy,margin_pre+entropy_pre+n_tokens+benchmark+audit_pre+planned_energy,test,,24.0,,,,38.0,0.23684210526315788,0.6603108465608466,0.9790209790209791,,,,,,,,,
