layer,dim,rank_in_layer,mean_abs,ratio_to_median,cv_across_prompts,bos_ratio,qualifies_ratio,in_old_top_variance,selected,n_stable_candidates,cv_max,ratio_min
18,1288,4,14.594532793053304,14.15125592447085,0.3700597735946819,33.73090611758727,False,False,True,3393,0.5,50.0
18,2604,5,13.097535662850603,12.699726793111456,0.3352364195865162,48.129869993869576,False,False,True,3393,0.5,50.0
19,392,1,25.69507442501888,22.5759194154077,0.4696263156631277,71.76037662915112,False,False,True,3474,0.5,50.0
19,2953,2,21.614647762854553,18.990820497935495,0.32447745825620933,44.22148094540511,False,False,True,3474,0.5,50.0
19,1660,3,16.98067109431367,14.919367654039656,0.32488330107770924,36.314001427041354,False,False,True,3474,0.5,50.0
19,1288,4,15.678957995129872,13.775671023975022,0.3535050016452614,29.372991627588718,False,False,True,3474,0.5,50.0
19,882,5,15.192077372497295,13.347893407157766,0.49239754821681064,44.430150543806384,False,False,True,3474,0.5,50.0
20,392,1,26.36375884261138,20.57199894033947,0.44306311867040565,64.39537786271733,False,False,True,3527,0.5,50.0
20,2953,2,22.717367433049805,17.72667021990222,0.300954299693588,38.40118186087823,False,False,True,3527,0.5,50.0
20,1660,3,17.10798771405461,13.34959507200572,0.32169469629787867,33.309635777215945,False,False,True,3527,0.5,50.0
20,1288,4,16.441087623585183,12.829203877549991,0.3410509006575566,26.155135676897377,False,False,True,3527,0.5,50.0
20,882,5,15.329759244932585,11.962019256248627,0.4768443582337077,39.37657383092848,False,False,True,3527,0.5,50.0
21,392,1,27.08531882634238,17.862931421188343,0.4178136420857168,55.57987170734506,False,False,True,3539,0.5,50.0
21,2953,2,24.051195140579914,15.861908517612015,0.28706274016893624,32.14885860141188,False,False,True,3539,0.5,50.0
21,1288,3,19.0729614293042,12.578733305486422,0.3086878453524113,22.959054094475825,False,False,True,3539,0.5,50.0
21,1660,4,19.009849372632576,12.537110522775112,0.28341838578729783,29.27382444864763,False,False,True,3539,0.5,50.0
21,2631,5,17.651467754589707,11.641249638047276,0.47448805073185535,31.866507577090232,False,False,True,3539,0.5,50.0
22,2107,1,81.26716245885191,44.86541673886072,0.4851656160831752,132.04209085004405,False,False,True,3542,0.5,50.0
22,392,2,28.305640981875108,15.626783811424618,0.3915561354097476,47.69911842560387,False,False,True,3542,0.5,50.0
22,1627,3,26.258900021419556,14.496833123238234,0.499460963072021,47.95445224819463,False,False,True,3542,0.5,50.0
22,2953,4,24.62661136335452,13.595690414837607,0.2804227429157363,27.096439308179047,False,False,True,3542,0.5,50.0
22,2619,5,19.448227725779,10.736843952083856,0.35701880520426565,44.862842720609194,False,False,True,3542,0.5,50.0
23,2107,1,85.74198866454726,39.624580487171364,0.4552718619472492,112.02788466834481,False,False,True,3548,0.5,50.0
23,392,2,30.531131015794102,14.109577782628811,0.35890269985812173,41.30353093274199,False,False,True,3548,0.5,50.0
23,1627,3,27.12768845419175,12.536719655401361,0.4780962631064402,40.70852901860599,False,False,True,3548,0.5,50.0
23,2953,4,26.075318481973756,12.05038012309149,0.2662545935674864,22.5176452553606,False,False,True,3548,0.5,50.0
23,2619,5,23.046278733202552,10.650547541722243,0.32706717628380927,40.136633974921864,False,False,True,3548,0.5,50.0
24,2107,1,90.76889704804744,34.71555255979991,0.4270216896863227,96.75304200475904,False,False,True,3550,0.5,50.0
24,392,2,32.36536841982886,12.37848740082302,0.34726324735800124,36.190361101691174,False,False,True,3550,0.5,50.0
24,1627,3,28.170269909262828,10.774026318080072,0.45585714090621987,34.545779302618286,False,False,True,3550,0.5,50.0
24,2953,4,27.964971245659722,10.695507609815966,0.2559592327228863,19.65131827060787,False,False,True,3550,0.5,50.0
24,2619,5,25.446019634120226,9.732107150959413,0.3120775326644038,34.82784420420346,False,False,True,3550,0.5,50.0
25,2107,1,93.34570599972945,29.179520656892603,0.40587977037217965,79.59482836074766,False,False,True,3556,0.5,50.0
25,392,2,36.98758600232233,11.562181872688223,0.2976797719302687,30.08543843709262,False,False,True,3556,0.5,50.0
25,2953,3,31.105475839942397,9.723456104308683,0.2399360855425621,16.902178666075557,False,False,True,3556,0.5,50.0
25,1627,4,29.10660704597594,9.098617150665424,0.43001180295647434,26.83248337522112,False,False,True,3556,0.5,50.0
25,2619,5,27.13429918253405,8.482081045156498,0.3053008919510596,29.899834394523374,False,False,True,3556,0.5,50.0
26,2570,1,485.9281430375181,113.80706414592176,0.30989669738693315,253.925648709508,True,True,True,3575,0.5,50.0
26,2107,2,42.08538076073232,9.856629414181517,0.24255719814645815,17.799621197124708,False,False,True,3575,0.5,50.0
26,392,3,31.8995441017316,7.47105001804995,0.209840994170765,15.365347344261354,False,False,True,3575,0.5,50.0
26,3206,4,26.03065406788307,6.096523446338315,0.33156720364069797,15.067467170444338,False,False,True,3575,0.5,50.0
26,32,5,25.435228454677922,5.957071467836772,0.434223606592905,17.555901054910787,False,True,True,3575,0.5,50.0
27,46,1,128.34327482413423,64.73841848589642,0.24407503110058748,103.3958496262928,True,True,True,3575,0.5,50.0
27,1069,2,122.440198666351,61.76081163286615,0.21809762824910306,68.02209194321757,True,True,True,3575,0.5,50.0
27,128,3,50.98898876107616,25.719668577184326,0.2866733003104597,3.9907985835803097,False,True,True,3575,0.5,50.0
27,879,4,48.70036722730938,24.565250951392475,0.35619876052673227,7.506096294156512,False,True,True,3575,0.5,50.0
27,1182,5,48.52226000236742,24.475410793585578,0.2930499257259927,52.98901337436443,False,True,True,3575,0.5,50.0
