model_name,phase,account,condition,n_items,n_seeds,n_prompts_scored,absC_mean,absC_mean_lo,absC_mean_hi,absC_change_vs_unedited,absC_change_vs_unedited_lo,absC_change_vs_unedited_hi,opt_acc,opt_acc_lo,opt_acc_hi,acc_loss_vs_unedited,acc_loss_vs_unedited_lo,acc_loss_vs_unedited_hi,n_paired_prompts,p_gold_mean,p_gold_loss_vs_unedited,p_gold_loss_vs_unedited_lo,p_gold_loss_vs_unedited_hi,energy_total_A_mean,energy_audit_mean,alpha,sec_mean,kind,matched_to,energy_target,feasible
gemma-2-2b-it,test,magnitude,unedited,160,160,316,0.685687255859375,0.5927284240722656,0.7865368652343749,0.0,0.0,0.0,0.4430379746835443,0.3690727877537814,0.5125786163522013,-0.0,-0.0,-0.0,316,0.4591092364603895,-0.0,-0.0,-0.0,,,0.0,0.1800580739974975,none,,,True
gemma-2-2b-it,test,magnitude,targeted,160,160,316,0.5715087890625,0.4940394592285156,0.6573300170898437,-0.114178466796875,-0.186120376586914,-0.0436518859863282,0.5759493670886076,0.5062511230907457,0.6435331230283912,-0.1329113924050632,-0.1855345911949685,-0.0825331525015069,316,0.5630429466713939,-0.1039337102110043,-0.144930022010706,-0.0629880814652855,0.0135586932994374,0.0151089424200869,1.0,0.2396928235888481,targeted,operating,0.0161161978070049,True
gemma-2-2b-it,test,magnitude,random_1_matched,160,160,316,0.69156494140625,0.5928460693359375,0.7949755859375,0.005877685546875,-0.0245021057128906,0.0383122253417968,0.4493670886075949,0.3765822784810126,0.5173529117219969,-0.0063291139240506,-0.0158240405866988,-0.0,316,0.458376716994719,0.0007325194656705,-0.0021172831524186,0.0031745463077628,0.0004815823139254,0.0004829425134827,1.0,0.240036118030548,random,targeted energy,0.0161161978070049,True
gemma-2-2b-it,test,magnitude,targeted_at_random_1_energy,160,160,316,0.6624725341796875,0.5720177459716796,0.7587325668334961,-0.0232147216796875,-0.0641308212280273,0.0193682861328124,0.4525316455696203,0.3785488958990536,0.5205079865805418,-0.0094936708860759,-0.0285714285714285,0.0063694267515923,316,0.4549401172541457,0.0041691192062438,-0.0037946219046028,0.0123582874931613,0.0007284190737185,0.0010462002709463,0.1159539009080868,0.240550397336483,targeted,random_1 energy at alpha=1,0.0004422188354623,True
gemma-2-2b-it,test,magnitude,random_2_matched,160,160,316,0.6708755493164062,0.5794295883178711,0.7694913482666015,-0.0148117065429687,-0.045990982055664,0.0134724044799804,0.4430379746835443,0.3690727877537814,0.5125786163522013,-0.0,-0.0,-0.0,316,0.4598599319567709,-0.0007506954963814,-0.0026424078708752,0.0010995922060063,0.0004977134011597,0.0004870424076085,1.0,0.24130869358778,random,targeted energy,0.0161161978070049,True
gemma-2-2b-it,test,magnitude,targeted_at_random_2_energy,160,160,316,0.6406217575073242,0.5530190706253052,0.7336399745941161,-0.0450654983520507,-0.0900554418563842,5.874156951898887e-05,0.4493670886075949,0.3765822784810126,0.5160587539432175,-0.0063291139240506,-0.028391167192429,0.0126582278481012,316,0.4559504086961904,0.0031588277641991,-0.0054656254385134,0.0118223760181174,0.0007804544967352,0.0011336362726376,0.1230594896681734,0.2391570091247558,targeted,random_2 energy at alpha=1,0.0004980772764972,True
gemma-2-2b-it,test,magnitude,random_3_matched,160,160,316,0.6782984137535095,0.584576644897461,0.7822186908125878,-0.0073888421058654,-0.0393306890130043,0.0239605712890624,0.439873417721519,0.3659169497694734,0.5078864353312302,0.0031645569620253,-0.0,0.0095238095238095,316,0.4589664033874637,0.0001428330729259,-0.002019539105688,0.0022817247945536,0.0003169986627994,0.0004254554237116,1.0,0.2400108873844146,random,targeted energy,0.0161161978070049,True
gemma-2-2b-it,test,magnitude,targeted_at_random_3_energy,160,160,316,0.6589740753173828,0.5669268035888672,0.7571102142333984,-0.0267131805419921,-0.0695723724365234,0.0140551471710204,0.4462025316455696,0.3734177215189873,0.5126966617418038,-0.0031645569620253,-0.0221518987341772,0.0126182965299684,316,0.4528044819857297,0.0063047544746599,-0.0006076133406004,0.013318139545867,0.0005961281642775,0.0008244848964407,0.0978647370747784,0.2392366304993629,targeted,random_3 energy at alpha=1,0.0003150061091547,True
gemma-2-2b-it,test,magnitude,neutral_matched,160,160,316,0.6669448852539063,0.574603271484375,0.7641156768798827,-0.0187423706054687,-0.0529862976074218,0.0162251281738281,0.4367088607594936,0.3618980233602875,0.5031645569620253,0.0063291139240506,-0.0064658810054851,0.0220125786163522,316,0.44813369731872,0.0109755391416695,0.0027280952825253,0.0199630641377461,0.0085564016428969,0.0050413773492224,1.0,0.2392480432987213,neutral,targeted energy,0.0161161978070049,True
gemma-2-2b-it,test,magnitude,targeted_at_neutral_energy,160,160,316,0.5984950542449952,0.5187825775146484,0.6854830932617187,-0.0871922016143798,-0.1633003151416778,-0.0140515792369842,0.5506329113924051,0.4794952681388013,0.6132075471698113,-0.1075949367088607,-0.1533729680310244,-0.0628930817610062,316,0.5489147723279282,-0.0898055358675386,-0.1254142172507626,-0.0529264476811033,0.0078529227553686,0.0092965353491456,0.7403859572468737,0.239345408976078,targeted,neutral energy at alpha=1,0.0088344381615698,True
