model_name,target,predictor,decline_frac,coverage,n_declined,adverse_avoided_frac,loss_remaining_rate,precision_declined,suppression_coverage
qwen2.5-7b-instruct,new_error,2b_baseline_plus_energy,0.55,0.44999999999999996,152,0.7857142857142857,0.010869565217391304,0.07236842105263158,0.26153846153846155
qwen2.5-7b-instruct,new_error,2b_baseline_plus_energy,0.6,0.4,166,0.7857142857142857,0.010869565217391304,0.06626506024096386,0.23076923076923078
qwen2.5-7b-instruct,new_error,2b_baseline_plus_energy,0.65,0.35,179,0.7857142857142857,0.010869565217391304,0.061452513966480445,0.23076923076923078
qwen2.5-7b-instruct,new_error,2b_baseline_plus_energy,0.7,0.30000000000000004,193,0.8571428571428571,0.007246376811594203,0.06217616580310881,0.18461538461538463
qwen2.5-7b-instruct,new_error,2b_baseline_plus_energy,0.75,0.25,207,0.8571428571428571,0.007246376811594203,0.057971014492753624,0.15384615384615385
qwen2.5-7b-instruct,new_error,2b_baseline_plus_energy,0.8,0.19999999999999996,221,0.8571428571428571,0.007246376811594203,0.05429864253393665,0.12307692307692308
qwen2.5-7b-instruct,new_error,2b_baseline_plus_energy,0.85,0.15000000000000002,235,0.9285714285714286,0.0036231884057971015,0.05531914893617021,0.06153846153846154
qwen2.5-7b-instruct,new_error,2b_baseline_plus_energy,0.9,0.09999999999999998,248,0.9285714285714286,0.0036231884057971015,0.05241935483870968,0.06153846153846154
qwen2.5-7b-instruct,new_error,2b_baseline_plus_energy,0.95,0.050000000000000044,262,1.0,0.0,0.05343511450381679,0.06153846153846154
qwen2.5-7b-instruct,new_error,2b_baseline_plus_energy,1.0,0.0,276,1.0,0.0,0.050724637681159424,0.0
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.0,1.0,0,0.0,0.050724637681159424,,1.0
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.05,0.95,14,0.2857142857142857,0.036231884057971016,0.2857142857142857,0.8923076923076924
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.1,0.9,28,0.35714285714285715,0.03260869565217391,0.17857142857142858,0.8
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.15,0.85,41,0.42857142857142855,0.028985507246376812,0.14634146341463414,0.7230769230769231
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.2,0.8,55,0.5714285714285714,0.021739130434782608,0.14545454545454545,0.6
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.25,0.75,69,0.6428571428571429,0.018115942028985508,0.13043478260869565,0.5384615384615384
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.3,0.7,83,0.7142857142857143,0.014492753623188406,0.12048192771084337,0.47692307692307695
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.35,0.65,97,0.7857142857142857,0.010869565217391304,0.1134020618556701,0.4307692307692308
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.4,0.6,110,0.7857142857142857,0.010869565217391304,0.1,0.38461538461538464
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.45,0.55,124,0.7857142857142857,0.010869565217391304,0.08870967741935484,0.35384615384615387
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.5,0.5,138,0.7857142857142857,0.010869565217391304,0.07971014492753623,0.3230769230769231
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.55,0.44999999999999996,152,0.7857142857142857,0.010869565217391304,0.07236842105263158,0.26153846153846155
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.6,0.4,166,0.7857142857142857,0.010869565217391304,0.06626506024096386,0.24615384615384617
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.65,0.35,179,0.7857142857142857,0.010869565217391304,0.061452513966480445,0.23076923076923078
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.7,0.30000000000000004,193,0.8571428571428571,0.007246376811594203,0.06217616580310881,0.2
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.75,0.25,207,0.8571428571428571,0.007246376811594203,0.057971014492753624,0.15384615384615385
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.8,0.19999999999999996,221,0.8571428571428571,0.007246376811594203,0.05429864253393665,0.12307692307692308
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.85,0.15000000000000002,235,0.9285714285714286,0.0036231884057971015,0.05531914893617021,0.07692307692307693
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.9,0.09999999999999998,248,0.9285714285714286,0.0036231884057971015,0.05241935483870968,0.06153846153846154
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,0.95,0.050000000000000044,262,1.0,0.0,0.05343511450381679,0.06153846153846154
qwen2.5-7b-instruct,new_error,4b_baseline_audit_energy,1.0,0.0,276,1.0,0.0,0.050724637681159424,0.0
qwen2.5-7b-instruct,new_error,random_order_expected,0.0,1.0,0,0.0,0.050724637681159424,,1.0
qwen2.5-7b-instruct,new_error,random_order_expected,0.05,0.95,14,0.05,0.04818840579710145,0.050724637681159424,0.95
qwen2.5-7b-instruct,new_error,random_order_expected,0.1,0.9,28,0.1,0.045652173913043485,0.050724637681159424,0.9
qwen2.5-7b-instruct,new_error,random_order_expected,0.15,0.85,41,0.15,0.043115942028985506,0.050724637681159424,0.85
qwen2.5-7b-instruct,new_error,random_order_expected,0.2,0.8,55,0.2,0.04057971014492754,0.050724637681159424,0.8
qwen2.5-7b-instruct,new_error,random_order_expected,0.25,0.75,69,0.25,0.03804347826086957,0.050724637681159424,0.75
qwen2.5-7b-instruct,new_error,random_order_expected,0.3,0.7,83,0.3,0.035507246376811595,0.050724637681159424,0.7
qwen2.5-7b-instruct,new_error,random_order_expected,0.35,0.65,97,0.35,0.03297101449275363,0.050724637681159424,0.65
qwen2.5-7b-instruct,new_error,random_order_expected,0.4,0.6,110,0.4,0.030434782608695653,0.050724637681159424,0.6
qwen2.5-7b-instruct,new_error,random_order_expected,0.45,0.55,124,0.45,0.027898550724637684,0.050724637681159424,0.55
qwen2.5-7b-instruct,new_error,random_order_expected,0.5,0.5,138,0.5,0.025362318840579712,0.050724637681159424,0.5
qwen2.5-7b-instruct,new_error,random_order_expected,0.55,0.44999999999999996,152,0.55,0.02282608695652174,0.050724637681159424,0.44999999999999996
qwen2.5-7b-instruct,new_error,random_order_expected,0.6,0.4,166,0.6,0.02028985507246377,0.050724637681159424,0.4
qwen2.5-7b-instruct,new_error,random_order_expected,0.65,0.35,179,0.65,0.017753623188405798,0.050724637681159424,0.35
qwen2.5-7b-instruct,new_error,random_order_expected,0.7,0.30000000000000004,193,0.7,0.015217391304347828,0.050724637681159424,0.30000000000000004
qwen2.5-7b-instruct,new_error,random_order_expected,0.75,0.25,207,0.75,0.012681159420289856,0.050724637681159424,0.25
qwen2.5-7b-instruct,new_error,random_order_expected,0.8,0.19999999999999996,221,0.8,0.010144927536231883,0.050724637681159424,0.19999999999999996
qwen2.5-7b-instruct,new_error,random_order_expected,0.85,0.15000000000000002,235,0.85,0.007608695652173914,0.050724637681159424,0.15000000000000002
qwen2.5-7b-instruct,new_error,random_order_expected,0.9,0.09999999999999998,248,0.9,0.005072463768115942,0.050724637681159424,0.09999999999999998
qwen2.5-7b-instruct,new_error,random_order_expected,0.95,0.050000000000000044,262,0.95,0.0025362318840579734,0.050724637681159424,0.050000000000000044
qwen2.5-7b-instruct,new_error,random_order_expected,1.0,0.0,276,1.0,0.0,0.050724637681159424,0.0
qwen2.5-7b-instruct,audit_cross,2_baseline,0.0,1.0,0,0.0,0.6296296296296297,,1.0
qwen2.5-7b-instruct,audit_cross,2_baseline,0.05,0.95,5,0.04411764705882353,0.6018518518518519,0.6,0.9537037037037037
qwen2.5-7b-instruct,audit_cross,2_baseline,0.1,0.9,11,0.1323529411764706,0.5462962962962963,0.8181818181818182,0.8981481481481481
qwen2.5-7b-instruct,audit_cross,2_baseline,0.15,0.85,16,0.19117647058823528,0.5092592592592593,0.8125,0.8518518518518519
qwen2.5-7b-instruct,audit_cross,2_baseline,0.2,0.8,22,0.25,0.4722222222222222,0.7727272727272727,0.7962962962962963
qwen2.5-7b-instruct,audit_cross,2_baseline,0.25,0.75,27,0.3235294117647059,0.42592592592592593,0.8148148148148148,0.75
qwen2.5-7b-instruct,audit_cross,2_baseline,0.3,0.7,32,0.38235294117647056,0.3888888888888889,0.8125,0.7037037037037037
qwen2.5-7b-instruct,audit_cross,2_baseline,0.35,0.65,38,0.4264705882352941,0.3611111111111111,0.7631578947368421,0.6481481481481481
qwen2.5-7b-instruct,audit_cross,2_baseline,0.4,0.6,43,0.47058823529411764,0.3333333333333333,0.7441860465116279,0.6018518518518519
qwen2.5-7b-instruct,audit_cross,2_baseline,0.45,0.55,49,0.5588235294117647,0.2777777777777778,0.7755102040816326,0.5462962962962963
qwen2.5-7b-instruct,audit_cross,2_baseline,0.5,0.5,54,0.6176470588235294,0.24074074074074073,0.7777777777777778,0.5
qwen2.5-7b-instruct,audit_cross,2_baseline,0.55,0.44999999999999996,59,0.6617647058823529,0.21296296296296297,0.7627118644067796,0.4537037037037037
qwen2.5-7b-instruct,audit_cross,2_baseline,0.6,0.4,65,0.6911764705882353,0.19444444444444445,0.7230769230769231,0.39814814814814814
qwen2.5-7b-instruct,audit_cross,2_baseline,0.65,0.35,70,0.7205882352941176,0.17592592592592593,0.7,0.35185185185185186
qwen2.5-7b-instruct,audit_cross,2_baseline,0.7,0.30000000000000004,76,0.7647058823529411,0.14814814814814814,0.6842105263157895,0.2962962962962963
qwen2.5-7b-instruct,audit_cross,2_baseline,0.75,0.25,81,0.7941176470588235,0.12962962962962962,0.6666666666666666,0.25
qwen2.5-7b-instruct,audit_cross,2_baseline,0.8,0.19999999999999996,86,0.7941176470588235,0.12962962962962962,0.627906976744186,0.2037037037037037
qwen2.5-7b-instruct,audit_cross,2_baseline,0.85,0.15000000000000002,92,0.8382352941176471,0.10185185185185185,0.6195652173913043,0.14814814814814814
qwen2.5-7b-instruct,audit_cross,2_baseline,0.9,0.09999999999999998,97,0.8823529411764706,0.07407407407407407,0.6185567010309279,0.10185185185185185
qwen2.5-7b-instruct,audit_cross,2_baseline,0.95,0.050000000000000044,103,0.9411764705882353,0.037037037037037035,0.6213592233009708,0.046296296296296294
qwen2.5-7b-instruct,audit_cross,2_baseline,1.0,0.0,108,1.0,0.0,0.6296296296296297,0.0
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.0,1.0,0,0.0,0.6296296296296297,,1.0
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.05,0.95,5,0.07352941176470588,0.5833333333333334,1.0,0.9537037037037037
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.1,0.9,11,0.16176470588235295,0.5277777777777778,1.0,0.8981481481481481
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.15,0.85,16,0.23529411764705882,0.48148148148148145,1.0,0.8518518518518519
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.2,0.8,22,0.3235294117647059,0.42592592592592593,1.0,0.7962962962962963
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.25,0.75,27,0.39705882352941174,0.37962962962962965,1.0,0.75
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.3,0.7,32,0.47058823529411764,0.3333333333333333,1.0,0.7037037037037037
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.35,0.65,38,0.5294117647058824,0.2962962962962963,0.9473684210526315,0.6481481481481481
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.4,0.6,43,0.5735294117647058,0.26851851851851855,0.9069767441860465,0.6018518518518519
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.45,0.55,49,0.6176470588235294,0.24074074074074073,0.8571428571428571,0.5462962962962963
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.5,0.5,54,0.6470588235294118,0.2222222222222222,0.8148148148148148,0.5
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.55,0.44999999999999996,59,0.6764705882352942,0.2037037037037037,0.7796610169491526,0.4537037037037037
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.6,0.4,65,0.7058823529411765,0.18518518518518517,0.7384615384615385,0.39814814814814814
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.65,0.35,70,0.7058823529411765,0.18518518518518517,0.6857142857142857,0.35185185185185186
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.7,0.30000000000000004,76,0.7647058823529411,0.14814814814814814,0.6842105263157895,0.2962962962962963
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.75,0.25,81,0.8382352941176471,0.10185185185185185,0.7037037037037037,0.25
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.8,0.19999999999999996,86,0.8823529411764706,0.07407407407407407,0.6976744186046512,0.2037037037037037
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.85,0.15000000000000002,92,0.9117647058823529,0.05555555555555555,0.6739130434782609,0.14814814814814814
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.9,0.09999999999999998,97,0.9558823529411765,0.027777777777777776,0.6701030927835051,0.10185185185185185
qwen2.5-7b-instruct,audit_cross,3_audit_only,0.95,0.050000000000000044,103,1.0,0.0,0.6601941747572816,0.046296296296296294
qwen2.5-7b-instruct,audit_cross,3_audit_only,1.0,0.0,108,1.0,0.0,0.6296296296296297,0.0
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.0,1.0,0,0.0,0.6296296296296297,,1.0
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.05,0.95,5,0.07352941176470588,0.5833333333333334,1.0,0.9537037037037037
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.1,0.9,11,0.16176470588235295,0.5277777777777778,1.0,0.8981481481481481
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.15,0.85,16,0.23529411764705882,0.48148148148148145,1.0,0.8518518518518519
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.2,0.8,22,0.3235294117647059,0.42592592592592593,1.0,0.7962962962962963
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.25,0.75,27,0.36764705882352944,0.39814814814814814,0.9259259259259259,0.75
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.3,0.7,32,0.4117647058823529,0.37037037037037035,0.875,0.7037037037037037
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.35,0.65,38,0.47058823529411764,0.3333333333333333,0.8421052631578947,0.6481481481481481
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.4,0.6,43,0.5294117647058824,0.2962962962962963,0.8372093023255814,0.6018518518518519
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.45,0.55,49,0.5882352941176471,0.25925925925925924,0.8163265306122449,0.5462962962962963
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.5,0.5,54,0.6029411764705882,0.25,0.7592592592592593,0.5
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.55,0.44999999999999996,59,0.6764705882352942,0.2037037037037037,0.7796610169491526,0.4537037037037037
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.6,0.4,65,0.7647058823529411,0.14814814814814814,0.8,0.39814814814814814
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.65,0.35,70,0.8382352941176471,0.10185185185185185,0.8142857142857143,0.35185185185185186
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.7,0.30000000000000004,76,0.8529411764705882,0.09259259259259259,0.7631578947368421,0.2962962962962963
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.75,0.25,81,0.8676470588235294,0.08333333333333333,0.7283950617283951,0.25
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.8,0.19999999999999996,86,0.8823529411764706,0.07407407407407407,0.6976744186046512,0.2037037037037037
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.85,0.15000000000000002,92,0.8823529411764706,0.07407407407407407,0.6521739130434783,0.14814814814814814
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.9,0.09999999999999998,97,0.9117647058823529,0.05555555555555555,0.6391752577319587,0.10185185185185185
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,0.95,0.050000000000000044,103,0.9705882352941176,0.018518518518518517,0.6407766990291263,0.046296296296296294
qwen2.5-7b-instruct,audit_cross,4_baseline_plus_audit,1.0,0.0,108,1.0,0.0,0.6296296296296297,0.0
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.0,1.0,0,0.0,0.6296296296296297,,1.0
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.05,0.95,5,0.07352941176470588,0.5833333333333334,1.0,0.9537037037037037
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.1,0.9,11,0.14705882352941177,0.5370370370370371,0.9090909090909091,0.8981481481481481
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.15,0.85,16,0.20588235294117646,0.5,0.875,0.8518518518518519
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.2,0.8,22,0.25,0.4722222222222222,0.7727272727272727,0.7962962962962963
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.25,0.75,27,0.3088235294117647,0.4351851851851852,0.7777777777777778,0.75
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.3,0.7,32,0.36764705882352944,0.39814814814814814,0.78125,0.7037037037037037
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.35,0.65,38,0.4117647058823529,0.37037037037037035,0.7368421052631579,0.6481481481481481
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.4,0.6,43,0.47058823529411764,0.3333333333333333,0.7441860465116279,0.6018518518518519
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.45,0.55,49,0.5294117647058824,0.2962962962962963,0.7346938775510204,0.5462962962962963
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.5,0.5,54,0.5882352941176471,0.25925925925925924,0.7407407407407407,0.5
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.55,0.44999999999999996,59,0.6323529411764706,0.23148148148148148,0.7288135593220338,0.4537037037037037
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.6,0.4,65,0.7058823529411765,0.18518518518518517,0.7384615384615385,0.39814814814814814
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.65,0.35,70,0.7794117647058824,0.1388888888888889,0.7571428571428571,0.35185185185185186
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.7,0.30000000000000004,76,0.8382352941176471,0.10185185185185185,0.75,0.2962962962962963
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.75,0.25,81,0.8823529411764706,0.07407407407407407,0.7407407407407407,0.25
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.8,0.19999999999999996,86,0.9117647058823529,0.05555555555555555,0.7209302325581395,0.2037037037037037
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.85,0.15000000000000002,92,0.9411764705882353,0.037037037037037035,0.6956521739130435,0.14814814814814814
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.9,0.09999999999999998,97,0.9705882352941176,0.018518518518518517,0.6804123711340206,0.10185185185185185
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,0.95,0.050000000000000044,103,0.9852941176470589,0.009259259259259259,0.6504854368932039,0.046296296296296294
qwen2.5-7b-instruct,audit_cross,2b_baseline_plus_energy,1.0,0.0,108,1.0,0.0,0.6296296296296297,0.0
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.0,1.0,0,0.0,0.6296296296296297,,1.0
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.05,0.95,5,0.07352941176470588,0.5833333333333334,1.0,0.9537037037037037
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.1,0.9,11,0.16176470588235295,0.5277777777777778,1.0,0.8981481481481481
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.15,0.85,16,0.23529411764705882,0.48148148148148145,1.0,0.8518518518518519
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.2,0.8,22,0.3088235294117647,0.4351851851851852,0.9545454545454546,0.7962962962962963
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.25,0.75,27,0.38235294117647056,0.3888888888888889,0.9629629629629629,0.75
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.3,0.7,32,0.4411764705882353,0.35185185185185186,0.9375,0.7037037037037037
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.35,0.65,38,0.5,0.3148148148148148,0.8947368421052632,0.6481481481481481
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.4,0.6,43,0.5294117647058824,0.2962962962962963,0.8372093023255814,0.6018518518518519
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.45,0.55,49,0.5735294117647058,0.26851851851851855,0.7959183673469388,0.5462962962962963
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.5,0.5,54,0.6323529411764706,0.23148148148148148,0.7962962962962963,0.5
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.55,0.44999999999999996,59,0.6764705882352942,0.2037037037037037,0.7796610169491526,0.4537037037037037
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.6,0.4,65,0.7352941176470589,0.16666666666666666,0.7692307692307693,0.39814814814814814
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.65,0.35,70,0.7794117647058824,0.1388888888888889,0.7571428571428571,0.35185185185185186
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.7,0.30000000000000004,76,0.8529411764705882,0.09259259259259259,0.7631578947368421,0.2962962962962963
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.75,0.25,81,0.8970588235294118,0.06481481481481481,0.7530864197530864,0.25
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.8,0.19999999999999996,86,0.9264705882352942,0.046296296296296294,0.7325581395348837,0.2037037037037037
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.85,0.15000000000000002,92,0.9558823529411765,0.027777777777777776,0.7065217391304348,0.14814814814814814
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.9,0.09999999999999998,97,0.9705882352941176,0.018518518518518517,0.6804123711340206,0.10185185185185185
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,0.95,0.050000000000000044,103,0.9852941176470589,0.009259259259259259,0.6504854368932039,0.046296296296296294
qwen2.5-7b-instruct,audit_cross,4b_baseline_audit_energy,1.0,0.0,108,1.0,0.0,0.6296296296296297,0.0
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.0,1.0,0,0.0,0.6296296296296297,,1.0
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.05,0.95,5,0.05,0.5981481481481481,0.6296296296296297,0.95
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.1,0.9,11,0.1,0.5666666666666667,0.6296296296296297,0.9
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.15,0.85,16,0.15,0.5351851851851852,0.6296296296296297,0.85
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.2,0.8,22,0.2,0.5037037037037038,0.6296296296296297,0.8
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.25,0.75,27,0.25,0.4722222222222222,0.6296296296296297,0.75
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.3,0.7,32,0.3,0.4407407407407407,0.6296296296296297,0.7
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.35,0.65,38,0.35,0.40925925925925927,0.6296296296296297,0.65
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.4,0.6,43,0.4,0.37777777777777777,0.6296296296296297,0.6
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.45,0.55,49,0.45,0.3462962962962963,0.6296296296296297,0.55
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.5,0.5,54,0.5,0.3148148148148148,0.6296296296296297,0.5
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.55,0.44999999999999996,59,0.55,0.2833333333333333,0.6296296296296297,0.44999999999999996
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.6,0.4,65,0.6,0.2518518518518519,0.6296296296296297,0.4
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.65,0.35,70,0.65,0.22037037037037036,0.6296296296296297,0.35
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.7,0.30000000000000004,76,0.7,0.1888888888888889,0.6296296296296297,0.30000000000000004
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.75,0.25,81,0.75,0.1574074074074074,0.6296296296296297,0.25
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.8,0.19999999999999996,86,0.8,0.1259259259259259,0.6296296296296297,0.19999999999999996
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.85,0.15000000000000002,92,0.85,0.09444444444444446,0.6296296296296297,0.15000000000000002
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.9,0.09999999999999998,97,0.9,0.06296296296296296,0.6296296296296297,0.09999999999999998
qwen2.5-7b-instruct,audit_cross,random_order_expected,0.95,0.050000000000000044,103,0.95,0.03148148148148151,0.6296296296296297,0.050000000000000044
qwen2.5-7b-instruct,audit_cross,random_order_expected,1.0,0.0,108,1.0,0.0,0.6296296296296297,0.0
gemma-2-2b-it,new_error,2_baseline,0.0,1.0,0,0.0,0.06787330316742081,,1.0
gemma-2-2b-it,new_error,2_baseline,0.05,0.95,11,0.26666666666666666,0.049773755656108594,0.36363636363636365,0.9482758620689655
gemma-2-2b-it,new_error,2_baseline,0.1,0.9,22,0.26666666666666666,0.049773755656108594,0.18181818181818182,0.8620689655172413
gemma-2-2b-it,new_error,2_baseline,0.15,0.85,33,0.26666666666666666,0.049773755656108594,0.12121212121212122,0.8448275862068966
gemma-2-2b-it,new_error,2_baseline,0.2,0.8,44,0.26666666666666666,0.049773755656108594,0.09090909090909091,0.8103448275862069
gemma-2-2b-it,new_error,2_baseline,0.25,0.75,55,0.3333333333333333,0.04524886877828054,0.09090909090909091,0.7931034482758621
gemma-2-2b-it,new_error,2_baseline,0.3,0.7,66,0.4,0.04072398190045249,0.09090909090909091,0.7413793103448276
gemma-2-2b-it,new_error,2_baseline,0.35,0.65,77,0.4,0.04072398190045249,0.07792207792207792,0.6724137931034483
gemma-2-2b-it,new_error,2_baseline,0.4,0.6,88,0.4,0.04072398190045249,0.06818181818181818,0.603448275862069
gemma-2-2b-it,new_error,2_baseline,0.45,0.55,99,0.6666666666666666,0.02262443438914027,0.10101010101010101,0.5517241379310345
gemma-2-2b-it,new_error,2_baseline,0.5,0.5,110,0.7333333333333333,0.01809954751131222,0.1,0.5172413793103449
gemma-2-2b-it,new_error,2_baseline,0.55,0.44999999999999996,122,0.7333333333333333,0.01809954751131222,0.09016393442622951,0.43103448275862066
gemma-2-2b-it,new_error,2_baseline,0.6,0.4,133,0.7333333333333333,0.01809954751131222,0.08270676691729323,0.39655172413793105
gemma-2-2b-it,new_error,2_baseline,0.65,0.35,144,0.8,0.013574660633484163,0.08333333333333333,0.3103448275862069
gemma-2-2b-it,new_error,2_baseline,0.7,0.30000000000000004,155,0.8666666666666667,0.00904977375565611,0.08387096774193549,0.25862068965517243
gemma-2-2b-it,new_error,2_baseline,0.75,0.25,166,1.0,0.0,0.09036144578313253,0.20689655172413793
gemma-2-2b-it,new_error,2_baseline,0.8,0.19999999999999996,177,1.0,0.0,0.0847457627118644,0.13793103448275862
