model_name,phase,account,condition,n_items,n_seeds,n_prompts_scored,absC_mean,absC_mean_lo,absC_mean_hi,absC_change_vs_unedited,absC_change_vs_unedited_lo,absC_change_vs_unedited_hi,opt_acc,opt_acc_lo,opt_acc_hi,acc_loss_vs_unedited,acc_loss_vs_unedited_lo,acc_loss_vs_unedited_hi,n_paired_prompts,p_gold_mean,p_gold_loss_vs_unedited,p_gold_loss_vs_unedited_lo,p_gold_loss_vs_unedited_hi,energy_total_A_mean,energy_audit_mean,alpha,sec_mean,kind,matched_to,energy_target,feasible
phi-4-mini-instruct,dev,magnitude,unedited,3,3,6,0.5,0.125,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,-0.0,-0.0,-0.0,6,0.6144083903876543,-0.0,-0.0,-0.0,,,0.0,0.4672141869862874,none,,,True
phi-4-mini-instruct,dev,magnitude,targeted,3,3,6,0.4583333333333333,0.125,1.0,-0.041666666666666664,-0.25,0.125,0.6666666666666666,0.0,1.0,-0.0,-0.0,-0.0,6,0.6171667193376574,-0.0027583289500031764,-0.01443139167268768,0.004633169197115206,0.0198643917530132,0.007158852933866071,1.0,0.6238632202148438,targeted,operating,0.020627711207885157,True
phi-4-mini-instruct,dev,magnitude,random_1_matched,3,3,6,0.5416666666666666,0.125,1.125,0.041666666666666664,0.0,0.125,0.6666666666666666,0.0,1.0,-0.0,-0.0,-0.0,6,0.6178706869360447,-0.0034622965483905033,-0.00728898684620391,0.003652343628096688,0.000658966519593613,0.00046985122434116514,1.0,0.6146876811981201,random,targeted energy,0.020627711207885157,True
phi-4-mini-instruct,dev,magnitude,targeted_at_random_1_energy,3,3,6,0.5,0.125,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,-0.0,-0.0,-0.0,6,0.6188870688239212,-0.0044786784362669555,-0.01933668798507846,0.008005566530173813,0.0006237043230873525,0.0005606253864729084,0.21067500373384315,0.6085226535797119,targeted,random_1 energy at alpha=1,0.0006922793582977212,True
phi-4-mini-instruct,test,magnitude,unedited,2,2,4,0.1875,0.125,0.25,0.0,0.0,0.0,0.25,0.0,0.5,-0.0,-0.0,-0.0,4,0.43045024932741377,-0.0,-0.0,-0.0,,,0.0,0.7824211120605469,none,,,True
phi-4-mini-instruct,test,magnitude,targeted,2,2,4,0.4375,0.375,0.5,0.25,0.125,0.375,0.5,0.5,0.5,-0.25,-0.5,-0.0,4,0.43737409763767254,-0.006923848310258796,-0.013694945056196312,-0.00015275156432128107,0.019857866354681578,0.008164538944744427,1.0,0.6608989238739014,targeted,operating,0.020627711207885157,True
phi-4-mini-instruct,test,magnitude,random_1_matched,2,2,4,0.375,0.375,0.375,0.1875,0.125,0.25,0.5,0.5,0.5,-0.25,-0.5,-0.0,4,0.44412697947537294,-0.013676730147959159,-0.027454760981975385,0.00010130068605706666,0.0006372323447230219,0.00044424930103899296,1.0,0.6130400896072388,random,targeted energy,0.020627711207885157,True
phi-4-mini-instruct,test,magnitude,targeted_at_random_1_energy,2,2,4,0.375,0.125,0.625,0.1875,-0.125,0.5,0.5,0.5,0.5,-0.25,-0.5,-0.0,4,0.4473657133368586,-0.016915464009444853,-0.03359467724475898,-0.00023625077413072355,0.0005712215442094559,0.0006782605771075911,0.21067500373384315,0.6097402572631836,targeted,random_1 energy at alpha=1,0.0006922793582977212,True
