model_name,phase,account,condition,n_items,n_seeds,n_prompts_scored,absC_mean,absC_mean_lo,absC_mean_hi,absC_change_vs_unedited,absC_change_vs_unedited_lo,absC_change_vs_unedited_hi,opt_acc,opt_acc_lo,opt_acc_hi,acc_loss_vs_unedited,acc_loss_vs_unedited_lo,acc_loss_vs_unedited_hi,n_paired_prompts,p_gold_mean,p_gold_loss_vs_unedited,p_gold_loss_vs_unedited_lo,p_gold_loss_vs_unedited_hi,energy_total_A_mean,energy_audit_mean,alpha,sec_mean,restore_mode,n_coords,removed_energy_A_mean,restored_energy_A_mean
gemma-2-2b-it,dev,massive,restore_equal_energy_3,60,60,116,0.5257486979166667,0.4065348307291667,0.6634187825520833,-0.15596516927083334,-0.27856770833333333,-0.04114522298177083,0.5775862068965517,0.47007246376811596,0.6923076923076923,-0.12931034482758622,-0.2087414187643018,-0.05982905982905983,116,0.5608603398919466,-0.11790131935951069,-0.18055547663326196,-0.06315163815634613,0.01849064186772019,0.018949247710184615,1.0,0.3235159118970235,equal_energy,5,0.01364108002956206,0.005230139585211443
gemma-2-2b-it,test,massive,unedited,160,160,316,0.685687255859375,0.5927284240722656,0.7865368652343749,0.0,0.0,0.0,0.4430379746835443,0.36907278775378144,0.5125786163522013,-0.0,-0.0,-0.0,316,0.4591092364603895,-0.0,-0.0,-0.0,,,0.0,0.18344403058290482,none,0,,
gemma-2-2b-it,test,massive,erased,160,160,316,0.5715087890625,0.4940394592285156,0.6573300170898437,-0.114178466796875,-0.18612037658691405,-0.04365188598632823,0.5759493670886076,0.5062511230907457,0.6435331230283912,-0.13291139240506328,-0.18553459119496854,-0.08253315250150693,316,0.5630429466713939,-0.10393371021100431,-0.144930022010706,-0.06298808146528555,0.013558693299437475,0.015108942420086962,1.0,0.23828877806663512,none,0,,
gemma-2-2b-it,test,massive,restore_massive,160,160,316,0.5498786926269531,0.47186086654663084,0.6360789680480956,-0.13580856323242188,-0.21029949188232422,-0.06306838989257815,0.5727848101265823,0.5031057202755316,0.6403785488958991,-0.12974683544303797,-0.18354430379746836,-0.07542785437832608,316,0.5710588308536458,-0.11194959439325626,-0.15588498044299962,-0.06804116748156712,0.011624025883620806,0.012124758493274573,1.0,0.30605648159980775,massive,5,0.01888839569410239,0.007265777268952563
gemma-2-2b-it,test,massive,erase_massive_only,160,160,316,0.6357589721679687,0.5495579147338867,0.7331939697265625,-0.04992828369140625,-0.09827320098876953,0.004030570983886698,0.5411392405063291,0.4651898734177215,0.610062893081761,-0.0981012658227848,-0.14465408805031446,-0.05379746835443038,316,0.5489839980382899,-0.0898747615779003,-0.12365742065639332,-0.0581123179778923,0.019097946155996772,0.014142186624594072,1.0,0.30696332901716233,complement,5,0.05154437076468578,0.03244563928849037
gemma-2-2b-it,test,massive,restore_all,160,160,316,0.69166259765625,0.5949856567382813,0.7952578735351563,0.005975341796875,-0.02406219482421875,0.034551162719726546,0.4462025316455696,0.3714195867026056,0.5143216531895775,-0.0031645569620253164,-0.009584664536741214,-0.0,316,0.45998003381069963,-0.0008707973503100654,-0.0023941778678732845,0.0007012821570572206,1.1730629279285308e-06,1.4370732231034148e-06,1.0,0.30419723242521285,all,2304,0.14973830110186084,0.14973830110186084
gemma-2-2b-it,test,massive,restore_random_1,160,160,316,0.559210205078125,0.48552978515625,0.6411747741699219,-0.12647705078125,-0.1985260009765625,-0.05543029785156254,0.5727848101265823,0.5031446540880503,0.6401336675440534,-0.12974683544303797,-0.18238993710691823,-0.0793588004822182,316,0.5631166057931739,-0.10400736933278423,-0.1450420619994897,-0.06345272429942704,0.013265512689218125,0.015042162613891874,1.0,0.3099130243062973,random,5,0.01327142500635579,7.962608821638321e-06
gemma-2-2b-it,test,massive,restore_equal_energy_1,160,160,316,0.58538818359375,0.5042636108398437,0.6751225280761719,-0.100299072265625,-0.16914062500000002,-0.02977218627929688,0.5791139240506329,0.509493670886076,0.6455696202531646,-0.1360759493670886,-0.1910828025477707,-0.08332006369426752,316,0.5684314489703916,-0.10932221251000197,-0.15170365269466232,-0.06718495739235553,0.017038849884473146,0.01868124185220129,1.0,0.3273502290248871,equal_energy,5,0.012479886795909214,0.004811278801438427
gemma-2-2b-it,test,massive,restore_random_2,160,160,316,0.5699539184570312,0.4947418975830078,0.6522746276855468,-0.11573333740234375,-0.1892446517944336,-0.043669166564941506,0.5727848101265823,0.5031446540880503,0.6401336675440534,-0.12974683544303797,-0.18238993710691823,-0.0793588004822182,316,0.5637514830134799,-0.1046422465530903,-0.1464595721151586,-0.06414090709114326,0.013516515080702424,0.01509164665500049,1.0,0.3060170114040375,random,5,0.013521087193175473,6.576240890751426e-06
gemma-2-2b-it,test,massive,restore_equal_energy_2,160,160,316,0.5652389526367188,0.49041213989257815,0.650585594177246,-0.12044830322265625,-0.19560615539550782,-0.04584030151367194,0.5664556962025317,0.4952681388012618,0.6337579617834395,-0.12341772151898735,-0.17405063291139242,-0.07301009644364075,316,0.5591996443239232,-0.10009040786353353,-0.14087653721753657,-0.0594751807301886,0.017328547114751038,0.018615076180354816,1.0,0.3259362235665321,equal_energy,5,0.012758041989495334,0.004889358165487105
gemma-2-2b-it,test,massive,restore_random_3,160,160,316,0.587017822265625,0.5093772888183594,0.6722917175292968,-0.09866943359375,-0.17564346313476562,-0.022711181640625,0.5727848101265823,0.5031446540880503,0.6401336675440534,-0.12974683544303797,-0.18238993710691823,-0.0793588004822182,316,0.5632532041556613,-0.10414396769527165,-0.14579094162476355,-0.06384674130761975,0.013509523210980107,0.015092676738872879,1.0,0.3073453575372696,random,5,0.013514325177043022,8.384736151412984e-06
gemma-2-2b-it,test,massive,restore_equal_energy_3,160,160,316,0.5654735565185547,0.4921871757507324,0.6481430435180664,-0.12021369934082031,-0.19515658378601072,-0.04606374740600586,0.569620253164557,0.49842271293375395,0.6360976175118921,-0.12658227848101267,-0.17721518987341772,-0.07667121141205917,316,0.560309978498418,-0.10120074203802845,-0.14218430108457197,-0.05989670324125832,0.017396779798032242,0.01882211716560659,1.0,0.32581894248723986,equal_energy,5,0.01281848091566062,0.004936466500597302
